sample_id,group_id,image_path,center_x,center_y
Plate01_2012-06-11_9916,gi-1016,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-003014000-0003.tif,366,399
Plate01_2012-06-11_9917,gi-1016,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-003014000-0003.tif,700,443
Plate01_2012-06-11_9586,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,775,34
Plate01_2012-06-11_9587,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,820,36
Plate01_2012-06-11_9588,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,121,144
Plate01_2012-06-11_9589,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,80,151
Plate01_2012-06-11_9590,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,23,201
Plate01_2012-06-11_9591,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,899,225
Plate01_2012-06-11_9592,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,884,267
Plate01_2012-06-11_9593,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,852,285
Plate01_2012-06-11_9594,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,680,293
Plate01_2012-06-11_9595,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,640,297
Plate01_2012-06-11_9596,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,571,362
Plate01_2012-06-11_9597,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,615,368
Plate01_2012-06-11_9598,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,628,409
Plate01_2012-06-11_9599,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,147,434
Plate01_2012-06-11_9600,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,655,445
Plate01_2012-06-11_9601,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,467,488
Plate01_2012-06-11_9602,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,476,528
Plate01_2012-06-11_9603,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,386,688
Plate01_2012-06-11_9604,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0001.tif,374,725
Plate01_2012-06-11_9766,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0002.tif,91,27
Plate01_2012-06-11_9767,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0002.tif,192,61
Plate01_2012-06-11_9768,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0002.tif,597,74
Plate01_2012-06-11_9769,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0002.tif,647,100
Plate01_2012-06-11_9770,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0002.tif,617,123
Plate01_2012-06-11_9771,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0002.tif,99,136
Plate01_2012-06-11_9772,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0002.tif,615,166
Plate01_2012-06-11_9773,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0002.tif,764,229
Plate01_2012-06-11_9774,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0002.tif,792,252
Plate01_2012-06-11_9775,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0002.tif,53,444
Plate01_2012-06-11_9776,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0002.tif,662,473
Plate01_2012-06-11_9777,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0002.tif,377,530
Plate01_2012-06-11_9778,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0002.tif,745,542
Plate01_2012-06-11_9779,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0002.tif,705,621
Plate01_2012-06-11_9780,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0002.tif,132,701
Plate01_2012-06-11_9956,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0003.tif,629,61
Plate01_2012-06-11_9957,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0003.tif,287,73
Plate01_2012-06-11_9958,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0003.tif,509,76
Plate01_2012-06-11_9959,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0003.tif,630,105
Plate01_2012-06-11_9960,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0003.tif,896,138
Plate01_2012-06-11_9961,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0003.tif,397,172
Plate01_2012-06-11_9962,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0003.tif,240,339
Plate01_2012-06-11_9963,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0003.tif,399,348
Plate01_2012-06-11_9964,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0003.tif,591,355
Plate01_2012-06-11_9965,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0003.tif,909,359
Plate01_2012-06-11_9966,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0003.tif,1012,540
Plate01_2012-06-11_9968,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0003.tif,1032,572
Plate01_2012-06-11_9969,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0003.tif,330,608
Plate01_2012-06-11_9970,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0003.tif,265,612
Plate01_2012-06-11_9971,gi-1020,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1AB-SlaGSacT-2012-06-11/Meas_01(2012-06-11_11-29-28)/MID-C2-007014000-0003.tif,149,737
Plate01_2012-06-11_10301,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,558,37
Plate01_2012-06-11_10302,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,288,85
Plate01_2012-06-11_10303,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,85,121
Plate01_2012-06-11_10304,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,120,141
Plate01_2012-06-11_10305,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,290,172
Plate01_2012-06-11_10306,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,263,204
Plate01_2012-06-11_10307,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,493,337
Plate01_2012-06-11_10308,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,193,406
Plate01_2012-06-11_10309,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,235,405
Plate01_2012-06-11_10310,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,31,428
Plate01_2012-06-11_10311,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,218,442
Plate01_2012-06-11_10312,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,379,439
Plate01_2012-06-11_10313,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,712,443
Plate01_2012-06-11_10314,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,362,477
Plate01_2012-06-11_10315,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,329,525
Plate01_2012-06-11_10316,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,740,531
Plate01_2012-06-11_10317,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,756,568
Plate01_2012-06-11_10318,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0001.tif,544,646
Plate01_2012-06-11_10511,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,202,31
Plate01_2012-06-11_10512,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,111,46
Plate01_2012-06-11_10513,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,490,49
Plate01_2012-06-11_10514,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,159,63
Plate01_2012-06-11_10515,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,49,71
Plate01_2012-06-11_10516,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,281,82
Plate01_2012-06-11_10517,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,119,84
Plate01_2012-06-11_10518,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,226,229
Plate01_2012-06-11_10519,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,1016,306
Plate01_2012-06-11_10520,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,192,304
Plate01_2012-06-11_10521,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,503,335
Plate01_2012-06-11_10522,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,580,332
Plate01_2012-06-11_10523,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,193,349
Plate01_2012-06-11_10524,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,544,353
Plate01_2012-06-11_10525,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,586,374
Plate01_2012-06-11_10526,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,931,375
Plate01_2012-06-11_10527,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,93,380
Plate01_2012-06-11_10528,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,898,394
Plate01_2012-06-11_10529,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,118,398
Plate01_2012-06-11_10530,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,80,415
Plate01_2012-06-11_10531,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,877,512
Plate01_2012-06-11_10532,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,814,516
Plate01_2012-06-11_10533,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,1050,524
Plate01_2012-06-11_10535,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,475,564
Plate01_2012-06-11_10536,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,511,585
Plate01_2012-06-11_10537,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,934,583
Plate01_2012-06-11_10538,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,1004,586
Plate01_2012-06-11_10539,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,374,613
Plate01_2012-06-11_10540,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,696,674
Plate01_2012-06-11_10541,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,401,711
Plate01_2012-06-11_10542,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,903,714
Plate01_2012-06-11_10543,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,43,726
Plate01_2012-06-11_10544,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,520,732
Plate01_2012-06-11_10545,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,715,734
Plate01_2012-06-11_10546,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,405,755
Plate01_2012-06-11_10547,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0002.tif,48,762
Plate01_2012-06-11_10791,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,734,36
Plate01_2012-06-11_10792,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,743,71
Plate01_2012-06-11_10793,gi-1042,/home/morphology/mojca/OD_methods_comparison/Sac6_Endo/Sac6/2012-06-11/P01/RFP/1CD-SlaGSacT-2012-06-11/Meas_01(2012-06-11_13-08-55)/MID-C2-014015000-0003.tif,437,131
